ndMailleX;582
ndMailleY;800
Xmin;933225
Ymin;2289875
Pdm;25

IndiceMailleY;IndiceMailleX;Station1;PPC1;Station2;PPC2;Station3;PPC3;Station4;PPC4;...;
471;220;15;0
471;228;15;0
471;246;23;0
471;273;23;0
472;200;15;0
472;220;15;0
472;221;15;0
472;222;15;0
472;224;15;0
472;253;23;0
472;257;23;0
473;221;15;0
473;225;15;0
473;250;23;0
473;278;23;0
474;236;15;0
474;259;23;0
474;275;23;0
475;206;15;0
475;243;15;0
475;257;23;0
475;263;23;0
475;265;23;0
475;273;23;0
476;148;15;0
476;150;15;0
476;178;15;0
476;238;15;0
476;244;15;0
476;263;23;0
476;275;23;0
476;470;29;0
477;252;22;0
477;256;22;0
477;260;23;0
477;276;23;0
477;278;23;0
478;230;15;0
478;254;22;0
478;275;23;0
478;488;29;0
479;201;15;0
479;240;15;0
479;264;23;0
479;273;23;0
480;129;15;0
480;148;15;0
480;239;15;0
480;267;23;0
480;282;26;0
481;218;15;0
481;221;15;0
481;233;15;0
481;262;22;0
481;269;23;0
482;232;15;0
482;260;22;0
483;145;15;0
483;164;15;0
483;201;15;0
483;224;15;0
483;230;15;0
483;241;15;0
483;242;15;0
483;260;22;0
484;154;15;0
484;169;15;0
484;285;26;0
485;165;15;0
485;231;15;0
485;233;15;0
485;241;15;0
485;242;15;0
485;249;22;0
485;265;22;0
485;279;26;0
486;231;15;0
486;254;22;0
486;268;22;0
486;274;23;0
486;280;26;0
486;512;29;0
487;92;8;0
487;140;15;0
487;165;15;0
487;239;15;0
487;264;22;0
487;267;22;0
487;273-1;;;0
487;513;29;0
488;105;8;0
488;248;22;0
488;255;22;0
488;259;22;0
488;267;22;0
488;271-1;;;0
488;277;26;0
489;109;8;0
489;150;15;0
489;218;15;0
489;228;15;0
489;234;15;0
489;251;22;0
489;460;29;0
490;100;8;0
490;145;15;0
490;227;15;0
490;230;15;0
490;237;15;0
490;239;15;0
490;279;26;0
491;160;15;0
491;204;15;0
491;246;22;0
491;258;22;0
491;271;22;0
491;272-1;;;0
492;114;8;0
492;229;15;0
492;234;15;0
492;237;15;0
492;238;15;0
492;254;22;0
492;260;22;0
492;281;26;0
492;284;26;0
492;285;26;0
493;135;15;0
493;139;15;0
493;140;15;0
493;154;15;0
493;204;15;0
493;214;15;0
493;233;15;0
493;234;15;0
493;235;15;0
493;289;26;0
494;110;8;0
494;145;15;0
494;194;15;0
494;262;22;0
494;270;22;0
494;273;22;0
494;282;26;0
495;149;15;0
495;213;15;0
495;221;15;0
495;227;15;0
495;230;15;0
495;247;22;0
495;248;22;0
495;251;22;0
496;119;15;0
496;169;15;0
496;221;15;0
496;233;15;0
496;235;15;0
496;246;22;0
496;265;22;0
496;266;22;0
496;268;22;0
496;361;26;0
497;150;15;0
497;186;15;0
497;205;15;0
497;214;15;0
497;215;15;0
497;225;15;0
497;227;15;0
497;236;15;0
497;237;15;0
497;259;22;0
497;288;26;0
497;464;29;0
498;165;15;0
498;259;22;0
498;262;22;0
499;152;15;0
499;155;15;0
499;186;15;0
499;189;15;0
499;218;15;0
499;229;15;0
499;262;22;0
499;268;22;0
500;169;15;0
500;189;15;0
500;197;15;0
500;205;15;0
500;234;15;0
500;240;22;0
500;243;22;0
500;254;22;0
500;259;22;0
500;269;22;0
501;176;15;0
501;182;15;0
501;226;15;0
501;236;15;0
501;237;15;0
501;246;22;0
502;121;8;0
502;141;15;0
502;177;15;0
502;182;15;0
502;244;22;0
502;245;22;0
502;288;26;0
502;291;26;0
503;132;8;0
503;162;15;0
503;202;13;0
503;224;15;0
503;226;15;0
503;245;22;0
503;247;22;0
503;252;22;0
503;266;22;0
503;269;22;0
503;299;26;0
504;173;15;0
504;174;15;0
504;181;15;0
504;287;26;0
504;311;26;0
505;150;15;0
505;158;13;0
505;182;15;0
505;234;15;0
505;236;15;0
505;246;22;0
505;247;22;0
506;131;8;0
506;186;13;0
506;220;13;0
506;237;15;0
506;243;22;0
506;246;22;0
506;251;22;0
506;269;22;0
506;304;26;0
507;182;13;0
507;195;13;0
507;231;15;0
507;237;15;0
507;243;22;0
507;258;22;0
507;266;22;0
507;304;26;0
508;176;13;0
508;201;13;0
508;222;13;0
508;236;15;0
508;242;15;0
508;243;15;0
508;244;22;0
508;248;22;0
508;267;22;0
508;307;26;0
508;458;29;0
509;177;13;0
509;182;13;0
509;191;13;0
509;198;13;0
509;206;13;0
509;226;15;0
509;227;15;0
509;230;15;0
509;232;15;0
509;243;15;0
509;249;22;0
509;260;21;0
510;151;15;0
510;231;15;0
510;232;15;0
510;235;15;0
510;240;15;0
510;244;15;0
510;245;15;0
510;246;15;0
510;252;21;0
510;260;21;0
510;266;22;0
510;268;22;0
510;304;26;0
510;314;26;0
511;161;13;0
511;181;13;0
511;183;13;0
511;194;13;0
511;233;15;0
511;311;26;0
511;315;26;0
511;377;26;0
511;492;29;0
512;173;13;0
512;201;13;0
512;253;21;0
512;268;22;0
512;319;26;0
512;414;29;0
513;217;13;0
513;238;15;0
513;241;15;0
513;242;15;0
513;248;21;0
513;252;21;0
513;266;22;0
513;288;26;0
513;289;26;0
513;292;26;0
514;154;15;0
514;206;13;0
514;208;13;0
514;242;15;0
514;247;21;0
514;252;21;0
514;257;21;0
514;262;22;0
514;296;26;0
515;167;13;0
515;216;13;0
515;233;15;0
515;242;21;0
515;243;21;0
515;244;21;0
515;247;21;0
515;248;21;0
515;249;21;0
515;264;21;0
515;267;22;0
515;269;22;0
515;290;26;0
515;307;26;0
516;190;13;0
516;198;13;0
516;204;13;0
516;206;13;0
516;207;13;0
516;212;13;0
516;213;13;0
516;218;13;0
516;230;13;0
516;236;21;0
516;238;21;0
516;240;21;0
516;259;21;0
516;293;26;0
516;314;26;0
516;350;26;0
517;86;8;0
517;182;13;0
517;186;13;0
517;218;13;0
517;229;13;0
517;230;13;0
517;232;21;0
517;257;21;0
517;258;21;0
517;315;26;0
518;155;14;0
518;198;13;0
518;199;13;0
518;202;13;0
518;214;13;0
518;218;13;0
518;265;21;0
518;302;26;0
518;332;26;0
518;360;26;0
518;381;26;0
519;174;15;0
519;189;13;0
519;204;13;0
519;206;13;0
519;215;13;0
519;241;21;0
519;242;21;0
519;253;21;0
519;257;21;0
519;260;21;0
519;269;21;0
520;171;14;0
520;190;13;0
520;194;13;0
520;201;13;0
520;204;13;0
520;206;13;0
520;208;13;0
520;233;21;0
520;244;21;0
520;246;21;0
520;259;21;0
520;266;21;0
520;295;26;0
520;297;26;0
520;298;26;0
520;299;26;0
521;168;14;0
521;198;13;0
521;212;13;0
521;247;21;0
521;250;21;0
521;260;21;0
521;261;21;0
521;264;21;0
521;266;21;0
521;300;26;0
521;303;26;0
521;349;26;0
